nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,warte_uwagi
MPE 16104/5 NAŁKOWSKA,22.03,16:54,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 16:54:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-22 16:42:00,2023-03-22 16:00,True
MPE 16104/5 NAŁKOWSKA,23.03,16:15,0.0,0.0,Tłuszcz,Wołomin,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-23 16:15:00,"('Tłuszcz', 'Wołomin')",12.0,87.0,0.0,False,False,2023-03-23 16:03:00,2023-03-23 16:00,True
MPE 16104/5 NAŁKOWSKA,23.03,16:34,-2.0,-2.0,Wołomin,Warszawa Wschodnia,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-23 16:34:00,"('Wołomin', 'Warszawa Wschodnia')",18.0,87.0,0.0,False,False,2023-03-23 16:16:00,2023-03-23 16:00,True
MPE 16104/5 NAŁKOWSKA,24.03,16:04,6.0,-1.0,Łochów,Tłuszcz,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-24 16:04:00,"('Łochów', 'Tłuszcz')",11.0,87.0,7.0,True,True,2023-03-24 16:00:00,2023-03-24 16:00,True
MPE 16104/5 NAŁKOWSKA,24.03,16:15,6.0,0.0,Tłuszcz,Wołomin,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-24 16:15:00,"('Tłuszcz', 'Wołomin')",12.0,87.0,6.0,True,True,2023-03-24 16:09:00,2023-03-24 16:00,True
MPE 16104/5 NAŁKOWSKA,24.03,16:34,7.0,1.0,Wołomin,Warszawa Wschodnia,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-24 16:34:00,"('Wołomin', 'Warszawa Wschodnia')",18.0,87.0,6.0,True,True,2023-03-24 16:22:00,2023-03-24 16:00,True
MPE 16104/5 NAŁKOWSKA,24.03,16:42,7.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 16:42:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,7.0,True,True,2023-03-24 16:37:00,2023-03-24 16:00,True
MPE 16104/5 NAŁKOWSKA,24.03,16:54,10.0,3.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 16:54:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,7.0,True,True,2023-03-24 16:49:00,2023-03-24 16:00,True
MPE 16104/5 NAŁKOWSKA,24.03,17:38,11.0,3.0,Żyrardów,Skierniewice,"('Żyrardów', 'Koluszki')",2023-03-24 17:38:00,"('Żyrardów', 'Skierniewice')",12.0,32.0,8.0,True,True,2023-03-24 17:34:00,2023-03-24 17:00,True
MPE 16104/5 NAŁKOWSKA,24.03,18:01,13.0,2.0,Skierniewice,Koluszki,"('Żyrardów', 'Koluszki')",2023-03-24 18:01:00,"('Skierniewice', 'Koluszki')",20.0,32.0,11.0,True,True,2023-03-24 17:52:00,2023-03-24 17:00,True
MPE 17100/1 DIONIZOS,13.03,11:03,3.0,-2.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-13 11:03:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,5.0,True,False,2023-03-13 10:40:00,2023-03-13 10:00,True
MPE 17100/1 DIONIZOS,16.03,11:03,3.0,0.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-16 11:03:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,3.0,False,False,2023-03-16 10:38:00,2023-03-16 10:00,True
MPE 17100/1 DIONIZOS,17.03,11:03,3.0,1.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-17 11:03:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,2.0,False,False,2023-03-17 10:37:00,2023-03-17 10:00,True
MPE 17100/1 DIONIZOS,17.03,11:13,3.0,0.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-17 11:13:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,3.0,False,False,2023-03-17 11:06:00,2023-03-17 11:00,True
MPE 17100/1 DIONIZOS,17.03,11:23,6.0,3.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-17 11:23:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,3.0,False,True,2023-03-17 11:16:00,2023-03-17 11:00,True
MPE 17100/1 DIONIZOS,17.03,11:32,3.0,-3.0,Zbąszyń,Zbąszynek,"('Poznań Główny', 'Zbąszynek')",2023-03-17 11:32:00,"('Zbąszyń', 'Zbąszynek')",9.0,51.0,6.0,True,False,2023-03-17 11:29:00,2023-03-17 11:00,True
MPE 17100/1 DIONIZOS,19.03,11:13,1.0,1.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-19 11:13:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,0.0,False,False,2023-03-19 11:03:00,2023-03-19 11:00,True
MPE 17100/1 DIONIZOS,19.03,11:23,2.0,1.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-19 11:23:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,1.0,False,False,2023-03-19 11:14:00,2023-03-19 11:00,True
MPE 17100/1 DIONIZOS,19.03,11:32,2.0,0.0,Zbąszyń,Zbąszynek,"('Poznań Główny', 'Zbąszynek')",2023-03-19 11:32:00,"('Zbąszyń', 'Zbąszynek')",9.0,51.0,2.0,False,False,2023-03-19 11:25:00,2023-03-19 11:00,True
MPE 17100/1 DIONIZOS,20.03,11:03,4.0,-2.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-20 11:03:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,6.0,True,False,2023-03-20 10:41:00,2023-03-20 10:00,True
MPE 17100/1 DIONIZOS,20.03,11:13,5.0,1.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-20 11:13:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,4.0,False,True,2023-03-20 11:07:00,2023-03-20 11:00,True
MPE 17100/1 DIONIZOS,20.03,11:23,4.0,-1.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-20 11:23:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,5.0,True,False,2023-03-20 11:18:00,2023-03-20 11:00,True
MPE 17100/1 DIONIZOS,20.03,11:32,1.0,-3.0,Zbąszyń,Zbąszynek,"('Poznań Główny', 'Zbąszynek')",2023-03-20 11:32:00,"('Zbąszyń', 'Zbąszynek')",9.0,51.0,4.0,False,False,2023-03-20 11:27:00,2023-03-20 11:00,True
MPE 17100/1 DIONIZOS,21.03,11:13,1.0,0.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-21 11:13:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,1.0,False,False,2023-03-21 11:04:00,2023-03-21 11:00,True
MPE 17100/1 DIONIZOS,21.03,11:23,1.0,0.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-21 11:23:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,1.0,False,False,2023-03-21 11:14:00,2023-03-21 11:00,True
MPE 17100/1 DIONIZOS,21.03,11:32,1.0,0.0,Zbąszyń,Zbąszynek,"('Poznań Główny', 'Zbąszynek')",2023-03-21 11:32:00,"('Zbąszyń', 'Zbąszynek')",9.0,51.0,1.0,False,False,2023-03-21 11:24:00,2023-03-21 11:00,True
MPE 17100/1 DIONIZOS,22.03,11:03,4.0,4.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-22 11:03:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,0.0,False,False,2023-03-22 10:35:00,2023-03-22 10:00,True
MPE 17100/1 DIONIZOS,22.03,11:13,4.0,0.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-22 11:13:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,4.0,False,False,2023-03-22 11:07:00,2023-03-22 11:00,True
MPE 17100/1 DIONIZOS,22.03,11:23,7.0,3.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-22 11:23:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,4.0,False,True,2023-03-22 11:17:00,2023-03-22 11:00,True
MPE 17100/1 DIONIZOS,22.03,11:32,4.0,-3.0,Zbąszyń,Zbąszynek,"('Poznań Główny', 'Zbąszynek')",2023-03-22 11:32:00,"('Zbąszyń', 'Zbąszynek')",9.0,51.0,7.0,True,False,2023-03-22 11:30:00,2023-03-22 11:00,True
MPE 17100/1 DIONIZOS,23.03,11:03,12.0,0.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-23 11:03:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,12.0,True,True,2023-03-23 10:47:00,2023-03-23 10:00,True
MPE 17100/1 DIONIZOS,23.03,11:13,11.0,-1.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-23 11:13:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,12.0,True,True,2023-03-23 11:15:00,2023-03-23 11:00,True
MPE 17100/1 DIONIZOS,23.03,11:23,12.0,1.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-23 11:23:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,11.0,True,True,2023-03-23 11:24:00,2023-03-23 11:00,True
MPE 17100/1 DIONIZOS,23.03,11:32,10.0,-2.0,Zbąszyń,Zbąszynek,"('Poznań Główny', 'Zbąszynek')",2023-03-23 11:32:00,"('Zbąszyń', 'Zbąszynek')",9.0,51.0,12.0,True,True,2023-03-23 11:35:00,2023-03-23 11:00,True
MPE 17100/1 DIONIZOS,24.03,11:13,4.0,1.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-24 11:13:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,3.0,False,False,2023-03-24 11:06:00,2023-03-24 11:00,True
MPE 17100/1 DIONIZOS,24.03,11:23,7.0,3.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-24 11:23:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,4.0,False,True,2023-03-24 11:17:00,2023-03-24 11:00,True
MPE 17100/1 DIONIZOS,24.03,11:32,5.0,-2.0,Zbąszyń,Zbąszynek,"('Poznań Główny', 'Zbąszynek')",2023-03-24 11:32:00,"('Zbąszyń', 'Zbąszynek')",9.0,51.0,7.0,True,True,2023-03-24 11:30:00,2023-03-24 11:00,True
MPE 17102/3 ZIELONOGÓRZANIN,13.03,19:59,44.0,-4.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-13 19:59:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,48.0,True,True,2023-03-13 20:19:00,2023-03-13 20:00,True
MPE 17102/3 ZIELONOGÓRZANIN,13.03,20:09,43.0,-1.0,Opalenica,Nowy Tomyśl,"('Poznań Główny', 'Zbąszynek')",2023-03-13 20:09:00,"('Opalenica', 'Nowy Tomyśl')",10.0,51.0,44.0,True,True,2023-03-13 20:43:00,2023-03-13 20:00,True
MPE 17102/3 ZIELONOGÓRZANIN,13.03,20:20,41.0,-2.0,Nowy Tomyśl,Zbąszyń,"('Poznań Główny', 'Zbąszynek')",2023-03-13 20:20:00,"('Nowy Tomyśl', 'Zbąszyń')",10.0,51.0,43.0,True,True,2023-03-13 20:53:00,2023-03-13 20:00,True
MPE 17102/3 ZIELONOGÓRZANIN,18.03,19:59,1.0,1.0,Poznań Główny,Opalenica,"('Poznań Główny', 'Zbąszynek')",2023-03-18 19:59:00,"('Poznań Główny', 'Opalenica')",28.0,51.0,0.0,False,False,2023-03-18 19:31:00,2023-03-18 19:00,True
MPE 18100/1 GAŁCZYŃSKI,17.03,05:12,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 05:12:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-17 05:00:00,2023-03-17 05:00,True
MPE 18100/1 GAŁCZYŃSKI,17.03,05:23,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 05:23:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-17 05:11:00,2023-03-17 05:00,True
MPE 18102/3 PODLASIAK,13.03,11:41,7.0,2.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,5.0,True,True,2023-03-13 11:34:00,2023-03-13 11:00,True
MPE 18102/3 PODLASIAK,13.03,11:55,7.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,7.0,True,True,2023-03-13 11:50:00,2023-03-13 11:00,True
MPE 18102/3 PODLASIAK,14.03,11:41,4.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,4.0,False,False,2023-03-14 11:33:00,2023-03-14 11:00,True
MPE 18102/3 PODLASIAK,14.03,11:55,15.0,11.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,4.0,False,True,2023-03-14 11:47:00,2023-03-14 11:00,True
MPE 18102/3 PODLASIAK,15.03,11:41,11.0,11.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,True,2023-03-15 11:29:00,2023-03-15 11:00,True
MPE 18102/3 PODLASIAK,15.03,11:55,16.0,5.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,11.0,True,True,2023-03-15 11:54:00,2023-03-15 11:00,True
MPE 18102/3 PODLASIAK,16.03,11:41,1.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-16 11:30:00,2023-03-16 11:00,True
MPE 18102/3 PODLASIAK,16.03,11:41,1.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-16 11:30:00,2023-03-16 11:00,True
MPE 18102/3 PODLASIAK,16.03,11:55,0.0,-1.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,1.0,False,False,2023-03-16 11:44:00,2023-03-16 11:00,True
MPE 18102/3 PODLASIAK,16.03,11:55,0.0,-1.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,1.0,False,False,2023-03-16 11:44:00,2023-03-16 11:00,True
MPE 18102/3 PODLASIAK,16.03,14:23,6.0,8.0,Konin,Słupca,"('Konin', 'Września')",2023-03-16 14:23:00,"('Konin', 'Słupca')",16.0,31.0,-2.0,False,True,2023-03-16 14:05:00,2023-03-16 14:00,True
MPE 18102/3 PODLASIAK,16.03,14:23,6.0,8.0,Konin,Słupca,"('Konin', 'Września')",2023-03-16 14:23:00,"('Konin', 'Słupca')",16.0,31.0,-2.0,False,True,2023-03-16 14:05:00,2023-03-16 14:00,True
MPE 18102/3 PODLASIAK,16.03,14:36,5.0,-1.0,Słupca,Września,"('Konin', 'Września')",2023-03-16 14:36:00,"('Słupca', 'Września')",15.0,31.0,6.0,True,True,2023-03-16 14:27:00,2023-03-16 14:00,True
MPE 18102/3 PODLASIAK,16.03,14:36,5.0,-1.0,Słupca,Września,"('Konin', 'Września')",2023-03-16 14:36:00,"('Słupca', 'Września')",15.0,31.0,6.0,True,True,2023-03-16 14:27:00,2023-03-16 14:00,True
MPE 18102/3 PODLASIAK,16.03,17:29,8.0,-4.0,Krzyż,Dobiegniew,"('Krzyż', 'Choszczno')",2023-03-16 17:29:00,"('Krzyż', 'Dobiegniew')",34.0,70.0,12.0,True,True,2023-03-16 17:07:00,2023-03-16 17:00,True
MPE 18102/3 PODLASIAK,16.03,17:29,8.0,-4.0,Krzyż,Dobiegniew,"('Krzyż', 'Choszczno')",2023-03-16 17:29:00,"('Krzyż', 'Dobiegniew')",34.0,70.0,12.0,True,True,2023-03-16 17:07:00,2023-03-16 17:00,True
MPE 18102/3 PODLASIAK,16.03,18:15,6.0,-2.0,Dobiegniew,Choszczno,"('Krzyż', 'Choszczno')",2023-03-16 18:15:00,"('Dobiegniew', 'Choszczno')",40.0,70.0,8.0,True,True,2023-03-16 17:43:00,2023-03-16 17:00,True
MPE 18102/3 PODLASIAK,16.03,18:15,6.0,-2.0,Dobiegniew,Choszczno,"('Krzyż', 'Choszczno')",2023-03-16 18:15:00,"('Dobiegniew', 'Choszczno')",40.0,70.0,8.0,True,True,2023-03-16 17:43:00,2023-03-16 17:00,True
MPE 18102/3 PODLASIAK,17.03,11:41,0.0,-1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-17 11:30:00,2023-03-17 11:00,True
MPE 18102/3 PODLASIAK,17.03,11:41,0.0,-1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-17 11:30:00,2023-03-17 11:00,True
MPE 18102/3 PODLASIAK,17.03,11:55,4.0,4.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-17 11:43:00,2023-03-17 11:00,True
MPE 18102/3 PODLASIAK,17.03,11:55,4.0,4.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-17 11:43:00,2023-03-17 11:00,True
MPE 18102/3 PODLASIAK,17.03,14:23,23.0,0.0,Konin,Słupca,"('Konin', 'Września')",2023-03-17 14:23:00,"('Konin', 'Słupca')",16.0,31.0,23.0,True,True,2023-03-17 14:30:00,2023-03-17 14:00,True
MPE 18102/3 PODLASIAK,17.03,14:23,23.0,0.0,Konin,Słupca,"('Konin', 'Września')",2023-03-17 14:23:00,"('Konin', 'Słupca')",16.0,31.0,23.0,True,True,2023-03-17 14:30:00,2023-03-17 14:00,True
MPE 18102/3 PODLASIAK,17.03,14:36,23.0,0.0,Słupca,Września,"('Konin', 'Września')",2023-03-17 14:36:00,"('Słupca', 'Września')",15.0,31.0,23.0,True,True,2023-03-17 14:44:00,2023-03-17 14:00,True
MPE 18102/3 PODLASIAK,17.03,14:36,23.0,0.0,Słupca,Września,"('Konin', 'Września')",2023-03-17 14:36:00,"('Słupca', 'Września')",15.0,31.0,23.0,True,True,2023-03-17 14:44:00,2023-03-17 14:00,True
MPE 18102/3 PODLASIAK,17.03,16:09,14.0,2.0,Szamotuły,Wronki,"('Poznań Główny', 'Krzyż')",2023-03-17 16:09:00,"('Szamotuły', 'Wronki')",11.0,72.0,12.0,True,True,2023-03-17 16:10:00,2023-03-17 16:00,True
MPE 18102/3 PODLASIAK,17.03,16:09,14.0,2.0,Szamotuły,Wronki,"('Poznań Główny', 'Krzyż')",2023-03-17 16:09:00,"('Szamotuły', 'Wronki')",11.0,72.0,12.0,True,True,2023-03-17 16:10:00,2023-03-17 16:00,True
MPE 18102/3 PODLASIAK,17.03,16:48,7.0,-7.0,Wronki,Krzyż,"('Poznań Główny', 'Krzyż')",2023-03-17 16:48:00,"('Wronki', 'Krzyż')",37.0,72.0,14.0,True,True,2023-03-17 16:25:00,2023-03-17 16:00,True
MPE 18102/3 PODLASIAK,17.03,16:48,7.0,-7.0,Wronki,Krzyż,"('Poznań Główny', 'Krzyż')",2023-03-17 16:48:00,"('Wronki', 'Krzyż')",37.0,72.0,14.0,True,True,2023-03-17 16:25:00,2023-03-17 16:00,True
MPE 18102/3 PODLASIAK,17.03,17:29,-4.0,-11.0,Krzyż,Dobiegniew,"('Krzyż', 'Choszczno')",2023-03-17 17:29:00,"('Krzyż', 'Dobiegniew')",34.0,70.0,7.0,True,False,2023-03-17 17:02:00,2023-03-17 17:00,True
MPE 18102/3 PODLASIAK,17.03,17:29,-4.0,-11.0,Krzyż,Dobiegniew,"('Krzyż', 'Choszczno')",2023-03-17 17:29:00,"('Krzyż', 'Dobiegniew')",34.0,70.0,7.0,True,False,2023-03-17 17:02:00,2023-03-17 17:00,True
MPE 18102/3 PODLASIAK,17.03,18:15,1.0,5.0,Dobiegniew,Choszczno,"('Krzyż', 'Choszczno')",2023-03-17 18:15:00,"('Dobiegniew', 'Choszczno')",40.0,70.0,-4.0,False,False,2023-03-17 17:31:00,2023-03-17 17:00,True
MPE 18102/3 PODLASIAK,17.03,18:15,1.0,5.0,Dobiegniew,Choszczno,"('Krzyż', 'Choszczno')",2023-03-17 18:15:00,"('Dobiegniew', 'Choszczno')",40.0,70.0,-4.0,False,False,2023-03-17 17:31:00,2023-03-17 17:00,True
MPE 18102/3 PODLASIAK,18.03,10:19,5.0,2.0,Szepietowo,Czyżew,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 10:19:00,"('Szepietowo', 'Czyżew')",11.0,87.0,3.0,False,True,2023-03-18 10:11:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,10:19,5.0,2.0,Szepietowo,Czyżew,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 10:19:00,"('Szepietowo', 'Czyżew')",11.0,87.0,3.0,False,True,2023-03-18 10:11:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,10:35,5.0,0.0,Czyżew,Małkinia,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 10:35:00,"('Czyżew', 'Małkinia')",16.0,87.0,5.0,True,True,2023-03-18 10:24:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,10:35,5.0,0.0,Czyżew,Małkinia,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 10:35:00,"('Czyżew', 'Małkinia')",16.0,87.0,5.0,True,True,2023-03-18 10:24:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,10:54,4.0,-1.0,Małkinia,Łochów,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 10:54:00,"('Małkinia', 'Łochów')",19.0,87.0,5.0,True,False,2023-03-18 10:40:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,10:54,4.0,-1.0,Małkinia,Łochów,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 10:54:00,"('Małkinia', 'Łochów')",19.0,87.0,5.0,True,False,2023-03-18 10:40:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,11:05,4.0,0.0,Łochów,Tłuszcz,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 11:05:00,"('Łochów', 'Tłuszcz')",11.0,87.0,4.0,False,False,2023-03-18 10:58:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,11:05,4.0,0.0,Łochów,Tłuszcz,"('Szepietowo', 'Warszawa Wschodnia')",2023-03-18 11:05:00,"('Łochów', 'Tłuszcz')",11.0,87.0,4.0,False,False,2023-03-18 10:58:00,2023-03-18 10:00,True
MPE 18102/3 PODLASIAK,18.03,11:41,2.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,2.0,False,False,2023-03-18 11:31:00,2023-03-18 11:00,True
MPE 18102/3 PODLASIAK,18.03,11:41,2.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 11:41:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,2.0,False,False,2023-03-18 11:31:00,2023-03-18 11:00,True
MPE 18102/3 PODLASIAK,18.03,11:55,0.0,-2.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,2.0,False,False,2023-03-18 11:45:00,2023-03-18 11:00,True
MPE 18102/3 PODLASIAK,18.03,11:55,0.0,-2.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 11:55:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,2.0,False,False,2023-03-18 11:45:00,2023-03-18 11:00,True
MPE 18102/3 PODLASIAK,18.03,14:23,5.0,3.0,Konin,Słupca,"('Konin', 'Września')",2023-03-18 14:23:00,"('Konin', 'Słupca')",16.0,31.0,2.0,False,True,2023-03-18 14:09:00,2023-03-18 14:00,True
MPE 18102/3 PODLASIAK,18.03,14:23,5.0,3.0,Konin,Słupca,"('Konin', 'Września')",2023-03-18 14:23:00,"('Konin', 'Słupca')",16.0,31.0,2.0,False,True,2023-03-18 14:09:00,2023-03-18 14:00,True
MPE 18102/3 PODLASIAK,18.03,14:36,5.0,0.0,Słupca,Września,"('Konin', 'Września')",2023-03-18 14:36:00,"('Słupca', 'Września')",15.0,31.0,5.0,True,True,2023-03-18 14:26:00,2023-03-18 14:00,True
MPE 18102/3 PODLASIAK,18.03,14:36,5.0,0.0,Słupca,Września,"('Konin', 'Września')",2023-03-18 14:36:00,"('Słupca', 'Września')",15.0,31.0,5.0,True,True,2023-03-18 14:26:00,2023-03-18 14:00,True
